eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712513908725,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513908725,0,5915,20,20,0,0,50,36.730096,127.439728,103.667448,46,46,0,335,0x42232dad
1,31,20120002,2024110712513913736,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513913736,0,5915,20,20,0,0,50,36.730096,127.439728,103.667040,47,47,0,335,0xeed80111
1,31,20120002,2024110712513918746,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513918746,0,5915,20,20,0,0,50,36.730096,127.439728,103.666560,48,48,0,335,0x239a1999
1,31,20120002,2024110712513923756,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513923756,0,5915,20,20,0,0,50,36.730096,127.439728,103.666144,49,49,0,335,0xff3d7311
1,31,20120002,2024110712513928766,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513928766,0,5915,20,20,0,0,50,36.730096,127.439728,103.666112,50,50,0,335,0xb9bdcd9b
1,31,20120002,2024110712513933774,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513933774,0,5915,20,20,0,0,50,36.730096,127.439728,103.665704,51,51,0,335,0xec66e3e
1,31,20120002,2024110712513938783,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513938783,0,5915,20,20,0,0,50,36.730096,127.439728,103.665264,52,52,0,335,0x9d406a74
1,31,20120002,2024110712513943792,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513943792,0,5915,20,20,0,0,50,36.730096,127.439728,103.664824,53,53,0,335,0xc8c32b00
1,31,20120002,2024110712513948801,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513948801,0,5915,20,20,0,0,50,36.730096,127.439728,103.664280,54,54,0,335,0x5b44ceeb
1,31,20120002,2024110712513953809,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513953809,0,5915,20,20,0,0,50,36.730096,127.439728,103.663688,55,55,0,335,0xf1801c26
1,31,20120002,2024110712513958817,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513958817,0,5915,20,20,0,0,50,36.730096,127.439728,103.663408,56,56,0,335,0x5a527269
1,31,20120002,2024110712513963828,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513963828,0,5915,20,20,0,0,50,36.730096,127.439728,103.663408,57,57,0,335,0xa1726374
1,31,20120002,2024110712513968838,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513968838,0,5915,20,20,0,0,50,36.730096,127.439728,103.663056,58,58,0,335,0x3655a835
1,31,20120002,2024110712513973849,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513973849,0,5915,20,20,0,0,50,36.730096,127.439728,103.662752,59,59,0,335,0xb246054f
1,31,20120002,2024110712513978860,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513978860,0,5915,20,20,0,0,50,36.730096,127.439728,103.661904,60,60,0,335,0xdf96d8ff
1,31,20120002,2024110712513983872,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513983872,0,5915,20,20,0,0,50,36.730096,127.439728,103.661480,61,61,0,335,0x77aae241
1,31,20120002,2024110712513988884,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513988884,0,5915,20,20,0,0,50,36.730096,127.439728,103.661024,62,62,0,335,0x9ac758f5
1,31,20120002,2024110712513993894,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513993894,0,5915,20,20,0,0,50,36.730096,127.439728,103.660960,63,63,0,335,0x57583424
1,31,20120002,2024110712513998903,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712513998903,0,5915,20,20,0,0,50,36.730096,127.439728,103.660232,64,64,0,335,0x4ba2de28
1,31,20120002,2024110712514003915,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514003915,0,5915,20,20,0,0,50,36.730096,127.439728,103.659680,65,65,0,335,0x8264a64d
1,31,20120002,2024110712514008924,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514008924,0,5915,20,20,0,0,50,36.730096,127.439728,103.659184,66,66,0,335,0x6b8ca5b8
1,31,20120002,2024110712514013934,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514013934,0,5915,20,20,0,0,50,36.730096,127.439728,103.658960,67,67,0,335,0x760e7b6
1,31,20120002,2024110712514018946,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514018946,0,5915,20,20,0,0,50,36.730096,127.439728,103.658328,68,68,0,335,0xad5df687
1,31,20120002,2024110712514023957,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514023957,0,5915,20,20,0,0,50,36.730096,127.439728,103.658136,69,69,0,335,0xb6aa42d6
1,31,20120002,2024110712514028970,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514028970,0,5915,20,20,0,0,50,36.730096,127.439728,103.658080,70,70,0,335,0xfe7bbc72
1,31,20120002,2024110712514033980,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514033980,0,5915,20,20,0,0,50,36.730096,127.439728,103.657448,71,71,0,335,0x39f4a53b
