eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024110712425630141,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425630209,2022042904363368428,2024110712425630141,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,48,48,0,0,0x5c485c1c,2024110712425630776,2022042904311483987,2024110712425631227,567,-51884441,1086,-836521982,23120002,0,8704,204,1,1,40,1,0,108,1,-65,36,0,4294.967295,36.730100,127.439832,106.064072,0,48,0,100.000,0.000
1,31,23120008,2024110712425635151,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425635147,2022042904363373439,2024110712425635151,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,49,49,0,0,0xace4d1b3,2024110712425636173,2022042904311489381,2024110712425637274,1026,-51884058,2123,-836521982,23120002,0,8704,204,1,1,40,1,0,108,1,-64,37,0,4294.967295,36.730100,127.439832,106.063552,0,49,0,100.000,0.000
1,31,23120008,2024110712425640162,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425640163,2022042904363378447,2024110712425640162,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,50,50,0,0,0x27fd3fd7,2024110712425641085,2022042904311494295,2024110712425642317,922,-51884152,2155,-836521982,23120002,0,8704,204,1,1,40,1,0,107,1,-64,37,0,4294.967295,36.730100,127.439832,106.062496,0,50,0,100.000,0.000
1,31,23120008,2024110712425645174,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425645159,2022042904363383463,2024110712425645174,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,51,51,0,0,0x7a5bd6d3,2024110712425645775,2022042904311498984,2024110712425646349,616,-51884479,1175,-836521982,23120002,0,8704,204,1,1,40,1,0,107,1,-66,35,0,4294.967295,36.730100,127.439832,106.061840,0,51,0,100.000,0.000
1,31,23120008,2024110712425650188,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425650180,2022042904363388474,2024110712425650188,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,52,52,0,0,0x1cfef92b,2024110712425650878,2022042904311504089,2024110712425651396,698,-51884385,1208,-836521982,23120002,0,8704,204,1,1,40,1,0,107,1,-66,35,0,4294.967295,36.730100,127.439832,106.060520,0,52,0,100.000,0.000
1,31,23120008,2024110712425655200,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425655202,2022042904363393490,2024110712425655200,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,53,53,0,0,0x89815563,2024110712425656375,2022042904311509588,2024110712425657444,1173,-51883902,2244,-836521982,23120002,0,8704,204,1,1,40,1,0,106,1,-65,36,0,4294.967295,36.730100,127.439832,106.059024,0,53,0,100.000,0.000
1,31,23120008,2024110712425660212,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425660233,2022042904363398499,2024110712425660212,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,54,54,0,0,0xe2e726a7,2024110712425661380,2022042904311514604,2024110712425662494,1147,-51883895,2282,-836521982,23120002,0,8704,204,1,1,40,1,0,106,1,-67,34,0,4294.967295,36.730100,127.439832,106.058328,0,54,0,100.000,0.000
1,31,23120008,2024110712425665225,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425665240,2022042904363403514,2024110712425665225,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,55,55,0,0,0x98b7874c,2024110712425666180,2022042904311519392,2024110712425667538,940,-51884122,2313,-836521982,23120002,0,8704,204,1,1,40,1,0,106,1,-67,34,0,4294.967295,36.730096,127.439832,106.058016,0,55,0,100.000,0.000
1,31,23120008,2024110712425670237,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425670245,2022042904363408522,2024110712425670237,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,56,56,0,0,0x4ee70aa5,2024110712425671177,2022042904311524386,2024110712425671577,932,-51884136,1340,-836521982,23120002,0,8704,204,1,1,40,1,0,106,1,-70,31,0,4294.967295,36.730096,127.439832,106.057976,0,56,0,100.000,0.000
1,31,23120008,2024110712425680259,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425680256,2022042904363418545,2024110712425680259,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,58,58,0,0,0xbc0a7b0b,2024110712425680686,2022042904311533898,2024110712425681659,430,-51884647,1400,-836521982,23120002,0,8704,204,1,1,40,1,0,105,1,-67,34,0,4294.967295,36.730096,127.439832,106.058376,1,57,1,98.275,1.725
1,31,23120008,2024110712425685269,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425685254,2022042904363423558,2024110712425685269,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,59,59,0,0,0xb9570fbf,2024110712425686279,2022042904311539492,2024110712425686705,1025,-51884066,1436,-836521982,23120002,0,8704,204,1,1,40,1,0,105,1,-68,33,0,4294.967295,36.730096,127.439832,106.058824,0,58,1,98.305,1.695
1,31,23120008,2024110712425690279,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425690261,2022042904363428567,2024110712425690279,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,60,60,0,0,0xfd9c0f7c,2024110712425691175,2022042904311544388,2024110712425691749,914,-51884179,1470,-836521982,23120002,0,8704,204,1,1,40,1,0,104,1,-73,28,0,4294.967295,36.730096,127.439832,106.058800,0,59,1,98.333,1.667
1,31,23120008,2024110712425695291,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425695288,2022042904363433579,2024110712425695291,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,61,61,0,0,0x905d2cfd,2024110712425695676,2022042904311548887,2024110712425696789,388,-51884692,1498,-836521982,23120002,0,8704,204,1,1,40,1,0,104,1,-70,31,0,4294.967295,36.730096,127.439832,106.059024,0,60,1,98.360,1.640
1,31,23120008,2024110712425700303,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425700301,2022042904363438587,2024110712425700303,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,62,62,0,0,0x9e90bc9a,2024110712425700891,2022042904311554103,2024110712425701832,590,-51884484,1529,-836521982,23120002,0,8704,204,1,1,40,1,0,104,1,-71,30,0,4294.967295,36.730096,127.439832,106.059504,0,61,1,98.387,1.613
1,31,23120008,2024110712425705313,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425705310,2022042904363443603,2024110712425705313,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,63,63,0,0,0xbbf95f60,2024110712425706074,2022042904311559288,2024110712425706873,764,-51884315,1560,-836521982,23120002,0,8704,204,1,1,40,1,0,104,1,-68,33,0,4294.967295,36.730096,127.439832,106.059928,0,62,1,98.412,1.588
1,31,23120008,2024110712425710325,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425710343,2022042904363448611,2024110712425710325,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,64,64,0,0,0xe71edadc,2024110712425711473,2022042904311564709,2024110712425711915,1130,-51883902,1590,-836521982,23120002,0,8704,204,1,1,40,1,0,103,1,-66,35,0,4294.967295,36.730096,127.439824,106.060304,0,63,1,98.437,1.563
1,31,23120008,2024110712425715337,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425715377,2022042904363453627,2024110712425715337,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,65,65,0,0,0xdca3c7c,2024110712425715975,2022042904311569185,2024110712425716957,598,-51884442,1620,-836521982,23120002,0,8704,204,1,1,40,1,0,103,1,-66,35,0,4294.967295,36.730096,127.439824,106.060296,0,64,1,98.461,1.539
1,31,23120008,2024110712425720350,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425720387,2022042904363458639,2024110712425720350,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,66,66,0,0,0x88407a47,2024110712425721372,2022042904311574582,2024110712425722003,985,-51884057,1653,-836521982,23120002,0,8704,204,1,1,40,1,0,103,1,-65,36,0,4294.967295,36.730096,127.439824,106.060184,0,65,1,98.484,1.516
1,31,23120008,2024110712425725363,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425725402,2022042904363463653,2024110712425725363,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,67,67,0,0,0x8b94006,2024110712425725875,2022042904311579085,2024110712425727043,473,-51884568,1680,-836521982,23120002,0,8704,204,1,1,40,1,0,102,1,-64,37,0,4294.967295,36.730096,127.439824,106.060136,0,66,1,98.507,1.493
1,31,23120008,2024110712425730375,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425730408,2022042904363468662,2024110712425730375,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,68,68,0,0,0x5ac9946f,2024110712425731588,2022042904311584800,2024110712425732085,1180,-51883862,1710,-836521982,23120002,0,8704,204,1,1,40,1,0,102,1,-64,37,0,4294.967295,36.730096,127.439824,106.060184,0,67,1,98.529,1.471
1,31,23120008,2024110712425735387,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425735408,2022042904363473675,2024110712425735387,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,69,69,0,0,0x35653cf4,2024110712425736473,2022042904311589679,2024110712425737133,1065,-51883996,1746,-836521982,23120002,0,8704,204,1,1,40,1,0,102,1,-64,37,0,4294.967295,36.730096,127.439824,106.060144,0,68,1,98.550,1.450
1,31,23120008,2024110712425740400,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425740421,2022042904363478705,2024110712425740400,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,70,70,0,0,0xa261cc48,2024110712425741385,2022042904311594596,2024110712425742178,964,-51884109,1778,-836521982,23120002,0,8704,204,1,1,40,1,0,102,1,-65,36,0,4294.967295,36.730096,127.439824,106.059728,0,69,1,98.571,1.429
1,31,23120008,2024110712425745412,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425745425,2022042904363483718,2024110712425745412,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,71,71,0,0,0x4e8aef52,2024110712425745875,2022042904311599087,2024110712425747221,450,-51884631,1809,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-64,37,0,4294.967295,36.730096,127.439824,106.059256,0,70,1,98.591,1.409
1,31,23120008,2024110712425750423,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425750433,2022042904363488729,2024110712425750423,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,72,72,0,0,0xf6fd1daa,2024110712425750778,2022042904311603989,2024110712425751261,345,-51884740,838,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-65,36,0,4294.967295,36.730096,127.439824,106.058888,0,71,1,98.611,1.389
1,31,23120008,2024110712425755435,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425755461,2022042904363493741,2024110712425755435,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,73,73,0,0,0x5e9984a0,2024110712425756479,2022042904311609692,2024110712425757308,1018,-51884049,1873,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-64,37,0,4294.967295,36.730096,127.439824,106.058040,0,72,1,98.630,1.370
1,31,23120008,2024110712425760446,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425760486,2022042904363498734,2024110712425760446,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,74,74,0,0,0xcb883d42,2024110712425761480,2022042904311614691,2024110712425762350,994,-51884043,1904,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-64,37,0,4294.967295,36.730096,127.439824,106.057400,0,73,1,98.648,1.352
1,31,23120008,2024110712425765456,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425765501,2022042904363503747,2024110712425765456,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,75,75,0,0,0xc565b466,2024110712425766573,2022042904311619799,2024110712425767400,1072,-51883948,1944,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-64,37,0,4294.967295,36.730096,127.439824,106.056832,0,74,1,98.666,1.334
1,31,23120008,2024110712425770468,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425770542,2022042904363508757,2024110712425770468,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,76,76,0,0,0xde87ee12,2024110712425770885,2022042904311624100,2024110712425771437,343,-51884657,969,-836521982,23120002,0,8704,204,1,1,40,1,0,101,1,-65,36,0,4294.967295,36.730096,127.439824,106.056248,0,75,1,98.684,1.316
1,31,23120008,2024110712425775481,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425775480,2022042904363513771,2024110712425775481,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,77,77,0,0,0x2473c570,2024110712425776271,2022042904311629487,2024110712425777486,791,-51884284,2005,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-65,36,0,4294.967295,36.730092,127.439816,106.055472,0,76,1,98.701,1.299
1,31,23120008,2024110712425780492,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425780517,2022042904363518780,2024110712425780492,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,78,78,0,0,0xa26f261,2024110712425781684,2022042904311634901,2024110712425782530,1167,-51883879,2038,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-64,37,0,4294.967295,36.730092,127.439816,106.054872,0,77,1,98.717,1.283
1,31,23120008,2024110712425785504,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425785522,2022042904363523793,2024110712425785504,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,79,79,0,0,0x1e82e8a,2024110712425785887,2022042904311639105,2024110712425786571,365,-51884688,1067,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-65,36,0,4294.967295,36.730092,127.439816,106.054696,0,78,1,98.734,1.266
1,31,23120008,2024110712425790518,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425790532,2022042904363528809,2024110712425790518,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,80,80,0,0,0x306f64a6,2024110712425790882,2022042904311644103,2024110712425791618,350,-51884706,1100,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-65,36,0,4294.967295,36.730092,127.439816,106.054376,0,79,1,98.750,1.250
1,31,23120008,2024110712425795529,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425795550,2022042904363533817,2024110712425795529,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,81,81,0,0,0xc9f7f11f,2024110712425796679,2022042904311649911,2024110712425797672,1129,-51883906,2143,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-63,38,0,4294.967295,36.730092,127.439816,106.054016,0,80,1,98.765,1.235
1,31,23120008,2024110712425800540,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425800581,2022042904363538830,2024110712425800540,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,82,82,0,0,0x5104f3d5,2024110712425801678,2022042904311654909,2024110712425802721,1097,-51883921,2181,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-64,37,0,4294.967295,36.730092,127.439816,106.053736,0,81,1,98.780,1.220
1,31,23120008,2024110712425805550,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425805583,2022042904363543838,2024110712425805550,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,83,83,0,0,0xa9633f12,2024110712425806171,2022042904311659385,2024110712425806764,588,-51884453,1214,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-64,37,0,4294.967295,36.730092,127.439816,106.053320,0,82,1,98.795,1.205
1,31,23120008,2024110712425810561,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425810585,2022042904363548849,2024110712425810561,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,84,84,0,0,0xb73241bf,2024110712425810973,2022042904311664184,2024110712425811810,388,-51884665,1249,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-65,36,0,4294.967295,36.730092,127.439816,106.052880,0,83,1,98.809,1.191
1,31,23120008,2024110712425815572,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425815574,2022042904363553859,2024110712425815572,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,85,85,0,0,0x530c30c6,2024110712425815878,2022042904311669095,2024110712425816857,304,-51884764,1285,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-64,37,0,4294.967295,36.730092,127.439816,106.052312,0,84,1,98.823,1.177
1,31,23120008,2024110712425820582,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425820582,2022042904363558869,2024110712425820582,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,86,86,0,0,0xa08b2824,2024110712425821078,2022042904311674290,2024110712425821901,496,-51884579,1319,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-64,37,0,4294.967295,36.730092,127.439816,106.051304,0,85,1,98.837,1.163
1,31,23120008,2024110712425825593,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425825585,2022042904363563881,2024110712425825593,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,87,87,0,0,0x3cb85e3e,2024110712425826176,2022042904311679389,2024110712425826947,591,-51884492,1354,-836521982,23120002,0,8704,204,1,1,40,1,0,100,1,-65,36,0,4294.967295,36.730092,127.439816,106.050432,0,86,1,98.850,1.150
1,31,23120008,2024110712425830607,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425830696,2022042904363568912,2024110712425830607,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,88,88,0,0,0x1c1a5470,2024110712425831381,2022042904311684593,2024110712425831991,685,-51884319,1384,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-63,38,0,4294.967295,36.730092,127.439816,106.049768,0,87,1,98.863,1.137
1,31,23120008,2024110712425835619,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425835593,2022042904363573909,2024110712425835619,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,89,89,0,0,0x2b85c349,2024110712425836679,2022042904311689890,2024110712425838044,1086,-51884019,2425,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-65,36,0,4294.967295,36.730092,127.439816,106.048776,0,88,1,98.876,1.124
1,31,23120008,2024110712425840631,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425840613,2022042904363578920,2024110712425840631,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,90,90,0,0,0xe2038bfc,2024110712425841283,2022042904311694497,2024110712425842081,670,-51884423,1450,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-63,38,0,4294.967295,36.730092,127.439816,106.048120,0,89,1,98.888,1.112
1,31,23120008,2024110712425845645,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425845639,2022042904363583935,2024110712425845645,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,91,91,0,0,0x6ade790e,2024110712425846474,2022042904311699688,2024110712425847124,835,-51884247,1479,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-63,38,0,4294.967295,36.730092,127.439808,106.047384,0,90,1,98.901,1.099
1,31,23120008,2024110712425850657,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425850662,2022042904363588944,2024110712425850657,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,92,92,0,0,0xe1ed2233,2024110712425851680,2022042904311704894,2024110712425852187,1018,-51884050,1530,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-64,37,0,4294.967295,36.730092,127.439808,106.046528,0,91,1,98.913,1.087
1,31,23120008,2024110712425855670,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425855672,2022042904363593959,2024110712425855670,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,93,93,0,0,0x2b746c5b,2024110712425856374,2022042904311709587,2024110712425857212,702,-51884372,1542,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-65,36,0,4294.967295,36.730092,127.439808,106.045544,0,92,1,98.924,1.076
1,31,23120008,2024110712425860682,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425860694,2022042904363598976,2024110712425860682,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,94,94,0,0,0xeda2b4ed,2024110712425861786,2022042904311715008,2024110712425862276,1092,-51883968,1594,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-64,37,0,4294.967295,36.730092,127.439808,106.044640,0,93,1,98.936,1.064
1,31,23120008,2024110712425865695,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425865718,2022042904363603987,2024110712425865695,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,95,95,0,0,0x52717986,2024110712425866775,2022042904311720002,2024110712425867306,1057,-51883985,1611,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-64,37,0,4294.967295,36.730092,127.439808,106.043504,0,94,1,98.947,1.053
1,31,23120008,2024110712425870708,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425870725,2022042904363609000,2024110712425870708,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,96,96,0,0,0x85abfc8d,2024110712425871079,2022042904311724293,2024110712425872363,354,-51884707,1655,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-65,36,0,4294.967295,36.730092,127.439808,106.042272,0,95,1,98.958,1.042
1,31,23120008,2024110712425875724,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425875758,2022042904363614013,2024110712425875724,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,97,97,0,0,0xb27d04,2024110712425876280,2022042904311729496,2024110712425877385,522,-51884517,1661,-836521982,23120002,0,8704,204,1,1,40,1,0,99,1,-66,35,0,4294.967295,36.730092,127.439808,106.041168,0,96,1,98.969,1.031
1,31,23120008,2024110712425880736,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425880775,2022042904363619026,2024110712425880736,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,98,98,0,0,0x783ee26e,2024110712425881283,2022042904311734498,2024110712425882427,508,-51884528,1691,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-65,36,0,4294.967295,36.730092,127.439808,106.040104,0,97,1,98.979,1.021
1,31,23120008,2024110712425885749,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425885774,2022042904363624039,2024110712425885749,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,99,99,0,0,0x8b565b58,2024110712425886573,2022042904311739791,2024110712425887469,799,-51884248,1720,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-63,38,0,4294.967295,36.730092,127.439808,106.039320,0,98,1,98.989,1.011
1,31,23120008,2024110712425890761,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425890798,2022042904363629050,2024110712425890761,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,100,100,0,0,0x3857cf67,2024110712425891879,2022042904311745103,2024110712425892526,1081,-51883947,1765,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-64,37,0,4294.967295,36.730092,127.439808,106.038456,0,99,1,99.000,1.000
1,31,23120008,2024110712425895772,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425895782,2022042904363634064,2024110712425895772,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,101,1,0,0,0xf73de969,2024110712425896873,2022042904311750096,2024110712425897549,1091,-51883968,1777,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-64,37,0,4294.967295,36.730092,127.439808,106.037656,0,100,1,99.009,0.991
1,31,23120008,2024110712425900785,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425900801,2022042904363639072,2024110712425900785,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,102,2,0,0,0x73ab373f,2024110712425901983,2022042904311755198,2024110712425902610,1182,-51883874,1825,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-64,37,0,4294.967295,36.730092,127.439808,106.037168,0,101,1,99.019,0.981
1,31,23120008,2024110712425905798,1,1,9,101,1,1.5,0x1,0x1,128,2024110712425905835,2022042904363644090,2024110712425905798,-836521977,23120008,0,8704,204,0,1,40,0,0,5915,20,20,15,10,50,0.000000,0.000000,0.000000,103,3,0,0,0x2493cf11,2024110712425906578,2022042904311759788,2024110712425907631,743,-51884302,1833,-836521982,23120002,0,8704,204,1,1,40,1,0,98,1,-66,35,0,4294.967295,36.730092,127.439808,106.036856,0,102,1,99.029,0.971
